Plant_id,Scientific_name,Plant_Name_Mapped,Plant_Part,Therapeutic_Use
26,Abutilon indicum,Abutilon indicum,flower,Fertility agents
26,Abutilon indicum,Abutilon indicum,flower,Erectile dysfunction
26,Abutilon indicum,Abutilon indicum,flower,Cough
26,Abutilon indicum,Abutilon indicum,flower,Bronchitis
26,Abutilon indicum,Abutilon indicum,flower,Arthritis
26,Abutilon indicum,Abutilon indicum,leaf,Cystitis
26,Abutilon indicum,Abutilon indicum,flower,Antipyretics
26,Abutilon indicum,Abutilon indicum,bark,Urinary bladder diseases
26,Abutilon indicum,Abutilon indicum,bark,Ulcer
26,Abutilon indicum,Abutilon indicum,bark,Renal colic
26,Abutilon indicum,Abutilon indicum,bark,Low back pain
26,Abutilon indicum,Abutilon indicum,bark,Infection
26,Abutilon indicum,Abutilon indicum,bark,Fever
26,Abutilon indicum,Abutilon indicum,bark,Enema
26,Abutilon indicum,Abutilon indicum,bark,Diuretics
26,Abutilon indicum,Abutilon indicum,bark,Demulcents
26,Abutilon indicum,Abutilon indicum,bark,"Candidiasis, vulvovaginal"
26,Abutilon indicum,Abutilon indicum,bark,Astringents
26,Abutilon indicum,Abutilon indicum,bark,Antipyretics
26,Abutilon indicum,Abutilon indicum,bark,Anti-inflammatory agents
26,Abutilon indicum,Abutilon indicum,bark,Anthelmintics
26,Abutilon indicum,Abutilon indicum,flower,Analgesics
26,Abutilon indicum,Abutilon indicum,leaf,Demulcents
26,Abutilon indicum,Abutilon indicum,leaf,Diuretics
26,Abutilon indicum,Abutilon indicum,leaf,Emollients
26,Abutilon indicum,Abutilon indicum,root,Paralysis
26,Abutilon indicum,Abutilon indicum,root,Pain
26,Abutilon indicum,Abutilon indicum,root,Nervous system diseases
26,Abutilon indicum,Abutilon indicum,root,Leprosy
26,Abutilon indicum,Abutilon indicum,root,Hemorrhoids
26,Abutilon indicum,Abutilon indicum,root,Hemorrhage
26,Abutilon indicum,Abutilon indicum,root,Hematuria
26,Abutilon indicum,Abutilon indicum,root,Gout
26,Abutilon indicum,Abutilon indicum,root,Fever
26,Abutilon indicum,Abutilon indicum,root,Eye diseases
26,Abutilon indicum,Abutilon indicum,root,Diuretics
26,Abutilon indicum,Abutilon indicum,root,Demulcents
26,Abutilon indicum,Abutilon indicum,root,Cough
26,Abutilon indicum,Abutilon indicum,root,Antirheumatic agents
26,Abutilon indicum,Abutilon indicum,root,Antipyretics
26,Abutilon indicum,Abutilon indicum,root,Anti-bacterial agents
26,Abutilon indicum,Abutilon indicum,leaf,Wounds and injuries
26,Abutilon indicum,Abutilon indicum,leaf,Eye drops
26,Abutilon indicum,Abutilon indicum,leaf,Fever
26,Abutilon indicum,Abutilon indicum,leaf,Furunculosis
26,Abutilon indicum,Abutilon indicum,leaf,Gonorrhea
26,Abutilon indicum,Abutilon indicum,leaf,Headache
26,Abutilon indicum,Abutilon indicum,leaf,Hemorrhoids
26,Abutilon indicum,Abutilon indicum,root,General tonic for rejuvenation
26,Abutilon indicum,Abutilon indicum,leaf,Inflammation
26,Abutilon indicum,Abutilon indicum,leaf,Pain
26,Abutilon indicum,Abutilon indicum,leaf,Periodontal diseases
26,Abutilon indicum,Abutilon indicum,leaf,General tonic for rejuvenation
26,Abutilon indicum,Abutilon indicum,leaf,Toothache
26,Abutilon indicum,Abutilon indicum,leaf,Ulcer
26,Abutilon indicum,Abutilon indicum,leaf,Urinary bladder calculi
26,Abutilon indicum,Abutilon indicum,leaf,Jaundice
26,Abutilon indicum,Abutilon indicum,leaf,Diarrhea
26,Abutilon indicum,Abutilon indicum,flower,Hemorrhoids
32,Abutilon pannosum,Abutilon pannosum,leaf,Hemorrhoids
34,Abutilon ramosum,Abutilon ramosum,,Central nervous system depressants
34,Abutilon ramosum,Abutilon ramosum,,Parasympatholytics
37,Abutilon theophrasti,Abutilon theophrasti,,Toothache
37,Abutilon theophrasti,Abutilon theophrasti,,Fistula
37,Abutilon theophrasti,Abutilon theophrasti,,Eye infections
37,Abutilon theophrasti,Abutilon theophrasti,,Dysentery
37,Abutilon theophrasti,Abutilon theophrasti,seed,Urologic diseases
37,Abutilon theophrasti,Abutilon theophrasti,seed,Rectal fistula
37,Abutilon theophrasti,Abutilon theophrasti,seed,Laxatives
37,Abutilon theophrasti,Abutilon theophrasti,seed,Gonorrhea
37,Abutilon theophrasti,Abutilon theophrasti,seed,Eye infections
37,Abutilon theophrasti,Abutilon theophrasti,,Antipyretics
37,Abutilon theophrasti,Abutilon theophrasti,seed,Demulcents
37,Abutilon theophrasti,Abutilon theophrasti,seed,Common cold
37,Abutilon theophrasti,Abutilon theophrasti,root,Skin diseases
37,Abutilon theophrasti,Abutilon theophrasti,root,Fever
37,Abutilon theophrasti,Abutilon theophrasti,leaf,Urologic diseases
37,Abutilon theophrasti,Abutilon theophrasti,leaf,Gonorrhea
37,Abutilon theophrasti,Abutilon theophrasti,leaf,Demulcents
37,Abutilon theophrasti,Abutilon theophrasti,bark,Diuretics
37,Abutilon theophrasti,Abutilon theophrasti,bark,Astringents
37,Abutilon theophrasti,Abutilon theophrasti,seed,Dysentery
40,Acacia auriculiformis,Acacia auriculiformis,,Spermatocidal agents
40,Acacia auriculiformis,Acacia auriculiformis,,Central nervous system diseases
40,Acacia auriculiformis,Acacia auriculiformis,,Antifungal agents
40,Acacia auriculiformis,Acacia auriculiformis,,Anti-bacterial agents
40,Acacia auriculiformis,Acacia auriculiformis,fruit,"Dysentery, amebic"
40,Acacia auriculiformis,Acacia auriculiformis,aerial part,Central nervous system depressants
40,Acacia auriculiformis,Acacia auriculiformis,flower,Filariasis
40,Acacia auriculiformis,Acacia auriculiformis,flower,Antinematodal agents
40,Acacia auriculiformis,Acacia auriculiformis,aerial part,Hypotension
40,Acacia auriculiformis,Acacia auriculiformis,aerial part,Antiviral agents
40,Acacia auriculiformis,Acacia auriculiformis,fruit,Antiprotozoal agents
42,Acacia caesia,Acacia caesia,,Pleurisy
42,Acacia caesia,Acacia caesia,,Tuberculosis
42,Acacia caesia,Acacia caesia,,Measles
42,Acacia caesia,Acacia caesia,,Fistula
42,Acacia caesia,Acacia caesia,,Bronchitis
42,Acacia caesia,Acacia caesia,flower,Menstruation disturbances
42,Acacia caesia,Acacia caesia,bark,"Skin diseases, infectious"
42,Acacia caesia,Acacia caesia,,Cough
43,Acacia catechu,Acacia catechu,flower,Gonorrhea
43,Acacia catechu,Acacia catechu,bark,Hemostasis
43,Acacia catechu,Acacia catechu,bark,Leprosy
43,Acacia catechu,Acacia catechu,bark,Leukorrhea
43,Acacia catechu,Acacia catechu,bark,Mouth diseases
43,Acacia catechu,Acacia catechu,bark,Polyuria
43,Acacia catechu,Acacia catechu,bark,Pruritus
43,Acacia catechu,Acacia catechu,bark,Scabies
43,Acacia catechu,Acacia catechu,bark,Skin diseases
43,Acacia catechu,Acacia catechu,bark,Stomatitis
43,Acacia catechu,Acacia catechu,bark,Tooth diseases
43,Acacia catechu,Acacia catechu,bark,Ulcer
43,Acacia catechu,Acacia catechu,bark,Urticaria
43,Acacia catechu,Acacia catechu,flower,Astringents
43,Acacia catechu,Acacia catechu,flower,Diarrhea
43,Acacia catechu,Acacia catechu,bark,Scorpion stings
43,Acacia catechu,Acacia catechu,bark,Hemorrhage
43,Acacia catechu,Acacia catechu,bark,Gastrointestinal diseases
43,Acacia catechu,Acacia catechu,bark,Erysipelas
43,Acacia catechu,Acacia catechu,aerial part,Hypoglycemic agents
43,Acacia catechu,Acacia catechu,bark,Abortifacient agents
43,Acacia catechu,Acacia catechu,bark,Anemia
43,Acacia catechu,Acacia catechu,bark,Anorexia
43,Acacia catechu,Acacia catechu,bark,"Anti-infective agents, local"
43,Acacia catechu,Acacia catechu,bark,Antipruritics
43,Acacia catechu,Acacia catechu,bark,Hemoptysis
43,Acacia catechu,Acacia catechu,bark,Astringents
43,Acacia catechu,Acacia catechu,bark,Conjunctivitis
43,Acacia catechu,Acacia catechu,bark,Depressive disorder
43,Acacia catechu,Acacia catechu,bark,Diabetes mellitus
43,Acacia catechu,Acacia catechu,bark,Diarrhea
43,Acacia catechu,Acacia catechu,bark,Dysentery
43,Acacia catechu,Acacia catechu,bark,Edema
43,Acacia catechu,Acacia catechu,bark,Common cold
43,Acacia catechu,Acacia catechu,,Appetite stimulants
43,Acacia catechu,Acacia catechu,flower,Hemorrhage
43,Acacia catechu,Acacia catechu,flower,Leprosy
43,Acacia catechu,Acacia catechu,wood,Hematinics
43,Acacia catechu,Acacia catechu,wood,Hematemesis
43,Acacia catechu,Acacia catechu,wood,Helminthiasis
43,Acacia catechu,Acacia catechu,wood,Gonorrhea
43,Acacia catechu,Acacia catechu,wood,Furunculosis
43,Acacia catechu,Acacia catechu,wood,Fever
43,Acacia catechu,Acacia catechu,wood,Exanthema
43,Acacia catechu,Acacia catechu,wood,Epistaxis
43,Acacia catechu,Acacia catechu,wood,Edema
43,Acacia catechu,Acacia catechu,wood,Dysentery
43,Acacia catechu,Acacia catechu,wood,Digestive system diseases
43,Acacia catechu,Acacia catechu,wood,Diarrhea
43,Acacia catechu,Acacia catechu,wood,Diabetes mellitus
43,Acacia catechu,Acacia catechu,wood,Cough
43,Acacia catechu,Acacia catechu,wood,Common cold
43,Acacia catechu,Acacia catechu,wood,Hemoptysis
43,Acacia catechu,Acacia catechu,wood,Hemorrhage
43,Acacia catechu,Acacia catechu,wood,Hemostasis
43,Acacia catechu,Acacia catechu,wood,Hoarseness
43,Acacia catechu,Acacia catechu,,Anthelmintics
43,Acacia catechu,Acacia catechu,wood,Cooling effect on body
43,Acacia catechu,Acacia catechu,wood,Depurative
43,Acacia catechu,Acacia catechu,wood,Wounds and injuries
43,Acacia catechu,Acacia catechu,wood,Vitiligo
43,Acacia catechu,Acacia catechu,wood,Urination disorders
43,Acacia catechu,Acacia catechu,wood,Ulcer
43,Acacia catechu,Acacia catechu,wood,Astringents
43,Acacia catechu,Acacia catechu,wood,Tooth diseases
43,Acacia catechu,Acacia catechu,wood,Splenomegaly
43,Acacia catechu,Acacia catechu,wood,Skin diseases
43,Acacia catechu,Acacia catechu,wood,General tonic for rejuvenation
43,Acacia catechu,Acacia catechu,wood,Pressure ulcer
43,Acacia catechu,Acacia catechu,wood,Pain
43,Acacia catechu,Acacia catechu,wood,Leprosy
43,Acacia catechu,Acacia catechu,wood,Inflammation
43,Acacia catechu,Acacia catechu,wood,Stomatitis
43,Acacia catechu,Acacia catechu,flower,Hemostasis
43,Acacia catechu,Acacia catechu,wood,Appetite stimulants
43,Acacia catechu,Acacia catechu,wood,Antipyretics
43,Acacia catechu,Acacia catechu,root,Antirheumatic agents
43,Acacia catechu,Acacia catechu,root,Antifungal agents
43,Acacia catechu,Acacia catechu,root,Anti-bacterial agents
43,Acacia catechu,Acacia catechu,plant exudate,Wounds and injuries
43,Acacia catechu,Acacia catechu,plant exudate,General tonic for rejuvenation
43,Acacia catechu,Acacia catechu,plant exudate,Diarrhea
43,Acacia catechu,Acacia catechu,plant exudate,Astringents
43,Acacia catechu,Acacia catechu,leaf,Wounds and injuries
43,Acacia catechu,Acacia catechu,leaf,Uterine diseases
43,Acacia catechu,Acacia catechu,leaf,Toothache
43,Acacia catechu,Acacia catechu,leaf,Skin diseases
43,Acacia catechu,Acacia catechu,leaf,Dysentery
43,Acacia catechu,Acacia catechu,leaf,Antipyretics
43,Acacia catechu,Acacia catechu,leaf,Anticonvulsants
43,Acacia catechu,Acacia catechu,flower,Stomatitis
43,Acacia catechu,Acacia catechu,root,Toothache
43,Acacia catechu,Acacia catechu,seed,Agglutination
43,Acacia catechu,Acacia catechu,seed,Antineoplastic agents
43,Acacia catechu,Acacia catechu,seed,Gastric acid
43,Acacia catechu,Acacia catechu,wood,Antipruritics
43,Acacia catechu,Acacia catechu,wood,Anti-inflammatory agents
43,Acacia catechu,Acacia catechu,wood,"Anti-infective agents, local"
43,Acacia catechu,Acacia catechu,wood,Antifungal agents
43,Acacia catechu,Acacia catechu,wood,Anthelmintics
43,Acacia catechu,Acacia catechu,wood,Anorexia
43,Acacia catechu,Acacia catechu,wood,Anemia
43,Acacia catechu,Acacia catechu,wood,Antiviral agents
43,Acacia catechu,Acacia catechu,whole plant,Hemagglutination
43,Acacia catechu,Acacia catechu,stem,Parasympatholytics
43,Acacia catechu,Acacia catechu,stem,Antiviral agents
43,Acacia catechu,Acacia catechu,stem,Anti-inflammatory agents
43,Acacia catechu,Acacia catechu,stem,Antifungal agents
43,Acacia catechu,Acacia catechu,stem,Anti-bacterial agents
43,Acacia catechu,Acacia catechu,seed,Leukemia
43,Acacia catechu,Acacia catechu,seed,Hypoglycemia
43,Acacia catechu,Acacia catechu,stem,Vitiligo
43,Acacia catechu,Acacia catechu,,Antineoplastic agents
43,Acacia catechu,Acacia catechu,,Anti-obesity agents
43,Acacia catechu,Acacia catechu,,"Stomatitis, aphthous"
43,Acacia catechu,Acacia catechu,,Aphrodisiacs
43,Acacia catechu,Acacia catechu,,Depurative
43,Acacia catechu,Acacia catechu,,Wound healing
43,Acacia catechu,Acacia catechu,,Vitiligo
43,Acacia catechu,Acacia catechu,,Urination disorders
43,Acacia catechu,Acacia catechu,,"Tuberculosis, pulmonary"
43,Acacia catechu,Acacia catechu,,Skin diseases
43,Acacia catechu,Acacia catechu,,Neoplasms
43,Acacia catechu,Acacia catechu,,Leprosy
43,Acacia catechu,Acacia catechu,,Flatulence
43,Acacia catechu,Acacia catechu,,Laryngeal diseases
43,Acacia catechu,Acacia catechu,,Digestive system diseases
43,Acacia catechu,Acacia catechu,,Diarrhea
43,Acacia catechu,Acacia catechu,,Cough
43,Acacia catechu,Acacia catechu,,Colic
43,Acacia catechu,Acacia catechu,,Chest pain
43,Acacia catechu,Acacia catechu,,Bronchitis
43,Acacia catechu,Acacia catechu,,Atherosclerosis
43,Acacia catechu,Acacia catechu,,Astringents
43,Acacia catechu,Acacia catechu,,Asthma
43,Acacia catechu,Acacia catechu,,Dysentery
44,Acacia chundra,Acacia chundra,root,Anti-bacterial agents
44,Acacia chundra,Acacia chundra,leaf,Ulcer
44,Acacia chundra,Acacia chundra,plant exudate,Analgesics
44,Acacia chundra,Acacia chundra,wood,Vitiligo
44,Acacia chundra,Acacia chundra,bark,Furunculosis
44,Acacia chundra,Acacia chundra,,Leukemia
44,Acacia chundra,Acacia chundra,,Skin diseases
44,Acacia chundra,Acacia chundra,,Stomatitis
44,Acacia chundra,Acacia chundra,leaf,Toothache
44,Acacia chundra,Acacia chundra,,Atherosclerosis
44,Acacia chundra,Acacia chundra,leaf,Sexually transmitted diseases
44,Acacia chundra,Acacia chundra,aerial part,Spermatocidal agents
44,Acacia chundra,Acacia chundra,bark,Vitiligo
44,Acacia chundra,Acacia chundra,bark,Ulcer
44,Acacia chundra,Acacia chundra,bark,Toothache
44,Acacia chundra,Acacia chundra,bark,Spermatocidal agents
44,Acacia chundra,Acacia chundra,bark,Astringents
44,Acacia chundra,Acacia chundra,bark,"Anti-infective agents, local"
44,Acacia chundra,Acacia chundra,bark,Abscess
44,Acacia chundra,Acacia chundra,aerial part,Parasympatholytics
44,Acacia chundra,Acacia chundra,aerial part,Antiviral agents
44,Acacia chundra,Acacia chundra,leaf,Abscess
46,Acacia concinna,Acacia concinna,leaf,Leprosy
46,Acacia concinna,Acacia concinna,whole plant,Leprosy
46,Acacia concinna,Acacia concinna,leaf,Vitiligo
46,Acacia concinna,Acacia concinna,seed,Skin diseases
46,Acacia concinna,Acacia concinna,whole plant,Dandruff
46,Acacia concinna,Acacia concinna,whole plant,Malaria
46,Acacia concinna,Acacia concinna,leaf,Scabies
46,Acacia concinna,Acacia concinna,,Hair loss
46,Acacia concinna,Acacia concinna,,Dandruff
46,Acacia concinna,Acacia concinna,,Vomiting
46,Acacia concinna,Acacia concinna,leaf,Smallpox
46,Acacia concinna,Acacia concinna,leaf,Cathartics
46,Acacia concinna,Acacia concinna,whole plant,Skin diseases
46,Acacia concinna,Acacia concinna,fruit,Cooling effect on body
46,Acacia concinna,Acacia concinna,fruit,Cathartics
46,Acacia concinna,Acacia concinna,fruit,Sleep initiation and maintenance disorders
46,Acacia concinna,Acacia concinna,fruit,Skin diseases
46,Acacia concinna,Acacia concinna,fruit,Laxatives
46,Acacia concinna,Acacia concinna,fruit,Hair diseases
46,Acacia concinna,Acacia concinna,fruit,Expectorants
46,Acacia concinna,Acacia concinna,fruit,Emetics
46,Acacia concinna,Acacia concinna,leaf,Malaria
46,Acacia concinna,Acacia concinna,fruit,Antifungal agents
46,Acacia concinna,Acacia concinna,fruit,Hair loss
46,Acacia concinna,Acacia concinna,flower,Parasympatholytics
46,Acacia concinna,Acacia concinna,flower,Headache
46,Acacia concinna,Acacia concinna,bark,Leprosy
46,Acacia concinna,Acacia concinna,flower,Antirheumatic agents
46,Acacia concinna,Acacia concinna,fruit,Vomiting
51,Acacia dealbata,Acacia dealbata,plant exudate,Astringents
51,Acacia dealbata,Acacia dealbata,leaf,Antineoplastic agents
51,Acacia dealbata,Acacia dealbata,bark,Dysentery
51,Acacia dealbata,Acacia dealbata,bark,Antineoplastic agents
53,Acacia decurrens,Acacia decurrens,bark,Astringents
57,Acacia farnesiana,Acacia farnesiana,whole plant,Contraceptive agents
57,Acacia farnesiana,Acacia farnesiana,whole plant,Apnea
57,Acacia farnesiana,Acacia farnesiana,root,Contraceptive agents
57,Acacia farnesiana,Acacia farnesiana,leaf,Sexually transmitted diseases
57,Acacia farnesiana,Acacia farnesiana,leaf,Gonorrhea
57,Acacia farnesiana,Acacia farnesiana,leaf,Eye diseases
57,Acacia farnesiana,Acacia farnesiana,fruit,Neuromuscular agents
57,Acacia farnesiana,Acacia farnesiana,fruit,Hypoglycemic agents
57,Acacia farnesiana,Acacia farnesiana,fruit,Carrageenan
57,Acacia farnesiana,Acacia farnesiana,fruit,Cardiotonic agents
57,Acacia farnesiana,Acacia farnesiana,bark,Dental caries
57,Acacia farnesiana,Acacia farnesiana,fruit,Anti-bacterial agents
57,Acacia farnesiana,Acacia farnesiana,flower,General tonic for rejuvenation
57,Acacia farnesiana,Acacia farnesiana,flower,Diarrhea
57,Acacia farnesiana,Acacia farnesiana,bark,Uterine diseases
57,Acacia farnesiana,Acacia farnesiana,bark,Skin diseases
57,Acacia farnesiana,Acacia farnesiana,bark,Polyuria
57,Acacia farnesiana,Acacia farnesiana,bark,Malaria
57,Acacia farnesiana,Acacia farnesiana,bark,Demulcents
57,Acacia farnesiana,Acacia farnesiana,bark,Bronchitis
57,Acacia farnesiana,Acacia farnesiana,bark,Astringents
57,Acacia farnesiana,Acacia farnesiana,bark,Abdominal pain
57,Acacia farnesiana,Acacia farnesiana,fruit,Anti-inflammatory agents
57,Acacia farnesiana,Acacia farnesiana,,Anticonvulsants
57,Acacia farnesiana,Acacia farnesiana,whole plant,Hypotension
57,Acacia farnesiana,Acacia farnesiana,,Astringents
57,Acacia farnesiana,Acacia farnesiana,,Aphrodisiacs
57,Acacia farnesiana,Acacia farnesiana,,Wounds and injuries
57,Acacia farnesiana,Acacia farnesiana,,Snake bites
57,Acacia farnesiana,Acacia farnesiana,,Rinderpest
57,Acacia farnesiana,Acacia farnesiana,,Rabies
57,Acacia farnesiana,Acacia farnesiana,,Periodontal diseases
57,Acacia farnesiana,Acacia farnesiana,,"Infertility, female"
57,Acacia farnesiana,Acacia farnesiana,,Gonorrhea
57,Acacia farnesiana,Acacia farnesiana,,Mental disorders
57,Acacia farnesiana,Acacia farnesiana,,Disorder of ejaculation
57,Acacia farnesiana,Acacia farnesiana,,Diuretics
57,Acacia farnesiana,Acacia farnesiana,,Diarrhea
57,Acacia farnesiana,Acacia farnesiana,,Demulcents
57,Acacia farnesiana,Acacia farnesiana,,Delirium
57,Acacia farnesiana,Acacia farnesiana,,Cholera
57,Acacia farnesiana,Acacia farnesiana,,Carbuncle
57,Acacia farnesiana,Acacia farnesiana,,Epilepsy
58,Acacia ferruginea,Acacia ferruginea,plant exudate,"Diet, food, and nutrition"
58,Acacia ferruginea,Acacia ferruginea,wood,Scabies
58,Acacia ferruginea,Acacia ferruginea,whole plant,Antifungal agents
58,Acacia ferruginea,Acacia ferruginea,plant exudate,Emollients
58,Acacia ferruginea,Acacia ferruginea,plant exudate,Demulcents
58,Acacia ferruginea,Acacia ferruginea,bark,Hypotension
58,Acacia ferruginea,Acacia ferruginea,fruit,Astringents
58,Acacia ferruginea,Acacia ferruginea,bark,Parasympatholytics
58,Acacia ferruginea,Acacia ferruginea,bark,Diarrhea
58,Acacia ferruginea,Acacia ferruginea,bark,Astringents
58,Acacia ferruginea,Acacia ferruginea,bark,Analgesics
58,Acacia ferruginea,Acacia ferruginea,leaf,Psoriasis
